hour, t(sec), S1 (kVA), Ang1
1350, 0.00000, 0.275027, 25.8376
1351, 0.00000, 0.164911, 25.8397
1352, 0.00000, 0.0785338, 25.8413
1353, 0.00000, 0.0465612, 25.8415
1354, 0.00000, 0.0420974, 25.8415
1355, 0.00000, 0.0420294, 25.8415
1356, 0.00000, 0.0702931, 25.8415
1357, 0.00000, 0.148488, 25.8436
1358, 0.00000, 0.253113, 25.8379
1359, 0.00000, 0.354641, 25.8391
1360, 0.00000, 0.427672, 25.8401
1361, 0.00000, 0.454454, 25.8383
1362, 0.00000, 0.42664, 25.8379
1363, 0.00000, 0.35194, 25.8378
1364, 0.00000, 0.249285, 25.8389
1365, 0.00000, 0.145917, 25.8403
1366, 0.00000, 0.0697935, 25.8413
1367, 0.00000, 0.0418342, 25.8415
1368, 0.00000, 0.0419221, 25.8415
1369, 0.00000, 0.0464029, 25.8415
1370, 0.00000, 0.0783448, 25.8412
1371, 0.00000, 0.164706, 25.8406
1372, 0.00000, 0.2775, 25.84
1373, 0.00000, 0.331467, 25.8392
1374, 0.00000, 0.277499, 25.8389
1375, 0.00000, 0.164911, 25.8401
1376, 0.00000, 0.0785338, 25.8413
1377, 0.00000, 0.0465612, 25.8415
1378, 0.00000, 0.0420974, 25.8415
1379, 0.00000, 0.0420294, 25.8415
1380, 0.00000, 0.0705963, 25.8424
1381, 0.00000, 0.14867, 25.8426
1382, 0.00000, 0.253113, 25.8375
1383, 0.00000, 0.354641, 25.8391
1384, 0.00000, 0.427672, 25.8401
1385, 0.00000, 0.454454, 25.8383
1386, 0.00000, 0.42664, 25.8379
1387, 0.00000, 0.35194, 25.8378
1388, 0.00000, 0.249285, 25.8389
1389, 0.00000, 0.145917, 25.8403
1390, 0.00000, 0.0697935, 25.8413
1391, 0.00000, 0.0418342, 25.8415
1392, 0.00000, 0.0419221, 25.8415
1393, 0.00000, 0.0464029, 25.8415
1394, 0.00000, 0.0783448, 25.8412
1395, 0.00000, 0.164706, 25.8406
1396, 0.00000, 0.2775, 25.84
1397, 0.00000, 0.331467, 25.8392
1398, 0.00000, 0.277499, 25.8389
1399, 0.00000, 0.164911, 25.8401
1400, 0.00000, 0.0785338, 25.8413
1401, 0.00000, 0.0465612, 25.8415
1402, 0.00000, 0.0420974, 25.8415
1403, 0.00000, 0.0420294, 25.8415
1404, 0.00000, 0.0704631, 25.8418
1405, 0.00000, 0.14837, 25.8424
1406, 0.00000, 0.253113, 25.8382
1407, 0.00000, 0.354641, 25.8391
1408, 0.00000, 0.427672, 25.8401
1409, 0.00000, 0.454454, 25.8383
1410, 0.00000, 0.42664, 25.8379
1411, 0.00000, 0.35194, 25.8378
1412, 0.00000, 0.249285, 25.8389
1413, 0.00000, 0.145917, 25.8403
1414, 0.00000, 0.0697935, 25.8413
1415, 0.00000, 0.0418342, 25.8415
1416, 0.00000, 0.0419221, 25.8415
1417, 0.00000, 0.0464029, 25.8415
1418, 0.00000, 0.0783448, 25.8412
1419, 0.00000, 0.164706, 25.8406
1420, 0.00000, 0.2775, 25.84
1421, 0.00000, 0.331467, 25.8392
1422, 0.00000, 0.277499, 25.8389
1423, 0.00000, 0.0418661, 25.8415
1424, 0.00000, 0.0463341, 25.8415
1425, 0.00000, 0.0781488, 25.8413
1426, 0.00000, 0.163838, 25.8416
1427, 0.00000, 0.275031, 25.8428
1428, 0.00000, 0.327937, 25.8409
1429, 0.00000, 0.275027, 25.8376
1430, 0.00000, 0.164911, 25.8397
1431, 0.00000, 0.0785338, 25.8413
1432, 0.00000, 0.0465612, 25.8415
1433, 0.00000, 0.0420974, 25.8415
1434, 0.00000, 0.0420294, 25.8415
1435, 0.00000, 0.0702931, 25.8415
1436, 0.00000, 0.148488, 25.8436
1437, 0.00000, 0.253113, 25.8379
1438, 0.00000, 0.354641, 25.8391
1439, 0.00000, 0.427672, 25.8401
1440, 0.00000, 0.454454, 25.8383
