hour, t(sec), P1 (kW), Q1 (kvar)
675, 0.00000, 0.383476, 0.185724
676, 0.00000, 0.316409, 0.153236
677, 0.00000, 0.224188, 0.108575
678, 0.00000, 0.131268, 0.0635749
679, 0.00000, 0.0628009, 0.0304158
680, 0.00000, 0.037646, 0.0182328
681, 0.00000, 0.0377251, 0.0182711
682, 0.00000, 0.0417567, 0.0202237
683, 0.00000, 0.0704937, 0.0341415
684, 0.00000, 0.148161, 0.0717578
685, 0.00000, 0.249537, 0.12086
686, 0.00000, 0.298018, 0.144338
687, 0.00000, 0.24954, 0.120854
688, 0.00000, -0.0119147, -0.00577023
689, 0.00000, -0.240418, -0.116443
690, 0.00000, -0.399133, -0.193316
691, 0.00000, -0.502892, -0.243569
692, 0.00000, -0.565708, -0.273993
693, 0.00000, -0.56388, -0.273124
694, 0.00000, -0.475608, -0.230383
695, 0.00000, -0.315198, -0.152646
696, 0.00000, -0.118966, -0.0576198
697, 0.00000, 0.0774565, 0.0375161
698, 0.00000, 0.249959, 0.121063
699, 0.00000, 0.383476, 0.185724
700, 0.00000, 0.316409, 0.153236
701, 0.00000, 0.224188, 0.108575
702, 0.00000, 0.131268, 0.0635749
703, 0.00000, 0.0628009, 0.0304158
704, 0.00000, 0.037646, 0.0182328
705, 0.00000, 0.0377251, 0.0182711
706, 0.00000, 0.0417567, 0.0202237
707, 0.00000, 0.0704937, 0.0341415
708, 0.00000, 0.148161, 0.0717578
709, 0.00000, 0.249537, 0.12086
710, 0.00000, 0.298018, 0.144338
711, 0.00000, 0.24954, 0.120854
712, 0.00000, 0.0376698, 0.0182443
713, 0.00000, 0.0416889, 0.0201908
714, 0.00000, 0.0703002, 0.034048
715, 0.00000, 0.147304, 0.0713461
716, 0.00000, 0.247097, 0.119693
717, 0.00000, 0.294536, 0.142662
718, 0.00000, 0.247106, 0.119668
719, 0.00000, -0.0119149, -0.00576975
720, 0.00000, -0.240418, -0.116443
721, 0.00000, -0.399133, -0.193316
722, 0.00000, -0.502892, -0.243569
723, 0.00000, -0.565708, -0.273993
724, 0.00000, -0.562614, -0.2725
725, 0.00000, -0.47575, -0.230472
726, 0.00000, -0.315197, -0.152643
727, 0.00000, -0.118966, -0.0576198
728, 0.00000, 0.0774565, 0.0375161
729, 0.00000, 0.249959, 0.121063
730, 0.00000, 0.383476, 0.185724
731, 0.00000, 0.316409, 0.153236
732, 0.00000, 0.224188, 0.108575
733, 0.00000, 0.131268, 0.0635749
734, 0.00000, 0.0628009, 0.0304158
735, 0.00000, 0.037646, 0.0182328
736, 0.00000, 0.0377251, 0.0182711
737, 0.00000, 0.0417567, 0.0202237
738, 0.00000, 0.0704937, 0.0341415
739, 0.00000, 0.148161, 0.0717578
740, 0.00000, 0.249537, 0.12086
741, 0.00000, 0.298018, 0.144338
742, 0.00000, 0.24954, 0.120854
743, 0.00000, -0.0119147, -0.00577023
744, 0.00000, -0.240418, -0.116443
745, 0.00000, -0.399133, -0.193316
746, 0.00000, -0.502892, -0.243569
747, 0.00000, -0.565708, -0.273993
748, 0.00000, -0.565527, -0.273941
749, 0.00000, -0.476652, -0.230892
750, 0.00000, -0.315199, -0.152641
751, 0.00000, -0.118966, -0.0576198
752, 0.00000, 0.0774565, 0.0375161
753, 0.00000, 0.249959, 0.121063
754, 0.00000, 0.383476, 0.185724
755, 0.00000, 0.316409, 0.153236
756, 0.00000, 0.224188, 0.108575
757, 0.00000, 0.131268, 0.0635749
758, 0.00000, 0.0628009, 0.0304158
759, 0.00000, 0.037646, 0.0182328
760, 0.00000, 0.0377251, 0.0182711
761, 0.00000, 0.0417567, 0.0202237
762, 0.00000, 0.0704937, 0.0341415
763, 0.00000, 0.148161, 0.0717578
764, 0.00000, 0.249537, 0.12086
765, 0.00000, 0.298018, 0.144338
766, 0.00000, 0.24954, 0.120854
767, 0.00000, -0.0119147, -0.00577023
768, 0.00000, -0.240418, -0.116443
769, 0.00000, -0.399133, -0.193316
770, 0.00000, -0.502892, -0.243569
771, 0.00000, -0.565708, -0.273993
772, 0.00000, -0.56388, -0.273124
773, 0.00000, -0.475608, -0.230383
774, 0.00000, -0.315198, -0.152646
775, 0.00000, -0.118966, -0.0576198
776, 0.00000, 0.0774565, 0.0375161
777, 0.00000, 0.249959, 0.121063
778, 0.00000, 0.383476, 0.185724
779, 0.00000, 0.316409, 0.153236
780, 0.00000, 0.224188, 0.108575
781, 0.00000, 0.131268, 0.0635749
782, 0.00000, 0.0628009, 0.0304158
783, 0.00000, 0.037646, 0.0182328
784, 0.00000, 0.0377251, 0.0182711
785, 0.00000, 0.0417567, 0.0202237
786, 0.00000, 0.0704937, 0.0341415
787, 0.00000, 0.148161, 0.0717578
788, 0.00000, 0.249537, 0.12086
789, 0.00000, 0.298018, 0.144338
790, 0.00000, 0.24954, 0.120854
791, 0.00000, 0.0376698, 0.0182443
792, 0.00000, 0.0416889, 0.0201908
793, 0.00000, 0.0703002, 0.034048
794, 0.00000, 0.147304, 0.0713461
795, 0.00000, 0.247097, 0.119693
796, 0.00000, 0.294536, 0.142662
797, 0.00000, 0.247106, 0.119668
798, 0.00000, -0.0119149, -0.00576975
799, 0.00000, -0.240418, -0.116443
800, 0.00000, -0.399133, -0.193316
801, 0.00000, -0.502892, -0.243569
802, 0.00000, -0.565708, -0.273993
803, 0.00000, -0.562614, -0.2725
804, 0.00000, -0.47575, -0.230472
805, 0.00000, -0.315197, -0.152643
806, 0.00000, -0.118966, -0.0576198
807, 0.00000, 0.0774565, 0.0375161
808, 0.00000, 0.249959, 0.121063
809, 0.00000, 0.383476, 0.185724
810, 0.00000, 0.316409, 0.153236
811, 0.00000, 0.224188, 0.108575
812, 0.00000, 0.131268, 0.0635749
813, 0.00000, 0.0628009, 0.0304158
814, 0.00000, 0.037646, 0.0182328
815, 0.00000, 0.0377251, 0.0182711
816, 0.00000, 0.0417567, 0.0202237
817, 0.00000, 0.0704937, 0.0341415
818, 0.00000, 0.148161, 0.0717578
819, 0.00000, 0.249537, 0.12086
820, 0.00000, 0.298018, 0.144338
821, 0.00000, 0.24954, 0.120854
822, 0.00000, -0.0119147, -0.00577023
823, 0.00000, -0.240418, -0.116443
824, 0.00000, -0.399133, -0.193316
825, 0.00000, -0.502892, -0.243569
826, 0.00000, -0.565708, -0.273993
827, 0.00000, -0.565527, -0.273941
828, 0.00000, -0.476652, -0.230892
829, 0.00000, -0.315199, -0.152641
830, 0.00000, -0.118966, -0.0576198
831, 0.00000, 0.0774565, 0.0375161
832, 0.00000, 0.249959, 0.121063
833, 0.00000, 0.383476, 0.185724
834, 0.00000, 0.316409, 0.153236
835, 0.00000, 0.224188, 0.108575
836, 0.00000, 0.131268, 0.0635749
837, 0.00000, 0.0628009, 0.0304158
838, 0.00000, 0.037646, 0.0182328
839, 0.00000, 0.0377251, 0.0182711
840, 0.00000, 0.0417567, 0.0202237
841, 0.00000, 0.0704937, 0.0341415
842, 0.00000, 0.148161, 0.0717578
843, 0.00000, 0.249537, 0.12086
844, 0.00000, 0.298018, 0.144338
845, 0.00000, 0.24954, 0.120854
846, 0.00000, -0.0119147, -0.00577023
847, 0.00000, -0.240418, -0.116443
848, 0.00000, -0.399133, -0.193316
849, 0.00000, -0.502892, -0.243569
850, 0.00000, -0.565708, -0.273993
851, 0.00000, -0.56388, -0.273124
852, 0.00000, -0.475608, -0.230383
853, 0.00000, -0.315198, -0.152646
854, 0.00000, -0.118966, -0.0576198
855, 0.00000, 0.0774565, 0.0375161
856, 0.00000, 0.249959, 0.121063
857, 0.00000, 0.383476, 0.185724
858, 0.00000, 0.316409, 0.153236
859, 0.00000, 0.224188, 0.108575
860, 0.00000, 0.131268, 0.0635749
861, 0.00000, 0.0628009, 0.0304158
862, 0.00000, 0.037646, 0.0182328
863, 0.00000, 0.0377251, 0.0182711
864, 0.00000, 0.0417567, 0.0202237
865, 0.00000, 0.0704937, 0.0341415
866, 0.00000, 0.148161, 0.0717578
867, 0.00000, 0.249537, 0.12086
868, 0.00000, 0.298018, 0.144338
869, 0.00000, 0.24954, 0.120854
870, 0.00000, 0.0376698, 0.0182443
871, 0.00000, 0.0416889, 0.0201908
872, 0.00000, 0.0703002, 0.034048
873, 0.00000, 0.147304, 0.0713461
874, 0.00000, 0.247097, 0.119693
875, 0.00000, 0.294536, 0.142662
876, 0.00000, 0.247106, 0.119668
877, 0.00000, -0.0119149, -0.00576975
878, 0.00000, -0.240418, -0.116443
879, 0.00000, -0.399133, -0.193316
880, 0.00000, -0.502892, -0.243569
881, 0.00000, -0.565708, -0.273993
882, 0.00000, -0.562614, -0.2725
883, 0.00000, -0.47575, -0.230472
884, 0.00000, -0.315197, -0.152643
885, 0.00000, -0.118966, -0.0576198
886, 0.00000, 0.0774565, 0.0375161
887, 0.00000, 0.249959, 0.121063
888, 0.00000, 0.383476, 0.185724
889, 0.00000, 0.316409, 0.153236
890, 0.00000, 0.224188, 0.108575
891, 0.00000, 0.131268, 0.0635749
892, 0.00000, 0.0628009, 0.0304158
893, 0.00000, 0.037646, 0.0182328
894, 0.00000, 0.0377251, 0.0182711
895, 0.00000, 0.0417567, 0.0202237
896, 0.00000, 0.0704937, 0.0341415
897, 0.00000, 0.148161, 0.0717578
898, 0.00000, 0.249537, 0.12086
899, 0.00000, 0.298018, 0.144338
900, 0.00000, 0.24954, 0.120854
901, 0.00000, -0.0119147, -0.00577023
902, 0.00000, -0.240418, -0.116443
903, 0.00000, -0.399133, -0.193316
904, 0.00000, -0.502892, -0.243569
905, 0.00000, -0.565708, -0.273993
906, 0.00000, -0.565527, -0.273941
907, 0.00000, -0.476652, -0.230892
908, 0.00000, -0.315199, -0.152641
909, 0.00000, -0.118966, -0.0576198
910, 0.00000, 0.0774565, 0.0375161
911, 0.00000, 0.249959, 0.121063
912, 0.00000, 0.383476, 0.185724
913, 0.00000, 0.316409, 0.153236
914, 0.00000, 0.224188, 0.108575
915, 0.00000, 0.131268, 0.0635749
916, 0.00000, 0.0628009, 0.0304158
917, 0.00000, 0.037646, 0.0182328
918, 0.00000, 0.0377251, 0.0182711
919, 0.00000, 0.0417567, 0.0202237
920, 0.00000, 0.0704937, 0.0341415
921, 0.00000, 0.148161, 0.0717578
922, 0.00000, 0.249537, 0.12086
923, 0.00000, 0.298018, 0.144338
924, 0.00000, 0.24954, 0.120854
925, 0.00000, -0.0119147, -0.00577023
926, 0.00000, -0.240418, -0.116443
927, 0.00000, -0.399133, -0.193316
928, 0.00000, -0.502892, -0.243569
929, 0.00000, -0.565708, -0.273993
930, 0.00000, -0.56388, -0.273124
931, 0.00000, -0.475608, -0.230383
932, 0.00000, -0.315198, -0.152646
933, 0.00000, -0.118966, -0.0576198
934, 0.00000, 0.0774565, 0.0375161
935, 0.00000, 0.249959, 0.121063
936, 0.00000, 0.383476, 0.185724
937, 0.00000, 0.316409, 0.153236
938, 0.00000, 0.224188, 0.108575
939, 0.00000, 0.131268, 0.0635749
940, 0.00000, 0.0628009, 0.0304158
941, 0.00000, 0.037646, 0.0182328
942, 0.00000, 0.0377251, 0.0182711
943, 0.00000, 0.0417567, 0.0202237
944, 0.00000, 0.0704937, 0.0341415
945, 0.00000, 0.148161, 0.0717578
946, 0.00000, 0.249537, 0.12086
947, 0.00000, 0.298018, 0.144338
948, 0.00000, 0.24954, 0.120854
949, 0.00000, 0.0376698, 0.0182443
950, 0.00000, 0.0416889, 0.0201908
951, 0.00000, 0.0703002, 0.034048
952, 0.00000, 0.147304, 0.0713461
953, 0.00000, 0.247097, 0.119693
954, 0.00000, 0.294536, 0.142662
955, 0.00000, 0.247106, 0.119668
956, 0.00000, -0.0119149, -0.00576975
957, 0.00000, -0.240418, -0.116443
958, 0.00000, -0.399133, -0.193316
959, 0.00000, -0.502892, -0.243569
960, 0.00000, -0.565708, -0.273993
961, 0.00000, -0.562614, -0.2725
962, 0.00000, -0.47575, -0.230472
963, 0.00000, -0.315197, -0.152643
964, 0.00000, -0.118966, -0.0576198
965, 0.00000, 0.0774565, 0.0375161
966, 0.00000, 0.249959, 0.121063
967, 0.00000, 0.383476, 0.185724
968, 0.00000, 0.316409, 0.153236
969, 0.00000, 0.224188, 0.108575
970, 0.00000, 0.131268, 0.0635749
971, 0.00000, 0.0628009, 0.0304158
972, 0.00000, 0.037646, 0.0182328
973, 0.00000, 0.0377251, 0.0182711
974, 0.00000, 0.0417567, 0.0202237
975, 0.00000, 0.0704937, 0.0341415
976, 0.00000, 0.148161, 0.0717578
977, 0.00000, 0.249537, 0.12086
978, 0.00000, 0.298018, 0.144338
979, 0.00000, 0.24954, 0.120854
980, 0.00000, -0.0119147, -0.00577023
981, 0.00000, -0.240418, -0.116443
982, 0.00000, -0.399133, -0.193316
983, 0.00000, -0.502892, -0.243569
984, 0.00000, -0.565708, -0.273993
985, 0.00000, -0.565527, -0.273941
986, 0.00000, -0.476652, -0.230892
987, 0.00000, -0.315199, -0.152641
988, 0.00000, -0.118966, -0.0576198
989, 0.00000, 0.0774565, 0.0375161
990, 0.00000, 0.249959, 0.121063
991, 0.00000, 0.383476, 0.185724
992, 0.00000, 0.316409, 0.153236
993, 0.00000, 0.224188, 0.108575
994, 0.00000, 0.131268, 0.0635749
995, 0.00000, 0.0628009, 0.0304158
996, 0.00000, 0.037646, 0.0182328
997, 0.00000, 0.0377251, 0.0182711
998, 0.00000, 0.0417567, 0.0202237
999, 0.00000, 0.0704937, 0.0341415
1000, 0.00000, 0.148161, 0.0717578
1001, 0.00000, 0.249537, 0.12086
1002, 0.00000, 0.298018, 0.144338
1003, 0.00000, 0.24954, 0.120854
1004, 0.00000, -0.0119147, -0.00577023
1005, 0.00000, -0.240418, -0.116443
1006, 0.00000, -0.399133, -0.193316
1007, 0.00000, -0.502892, -0.243569
1008, 0.00000, -0.565708, -0.273993
1009, 0.00000, -0.56388, -0.273124
1010, 0.00000, -0.475608, -0.230383
1011, 0.00000, -0.315198, -0.152646
1012, 0.00000, -0.118966, -0.0576198
1013, 0.00000, 0.0774565, 0.0375161
1014, 0.00000, 0.249959, 0.121063
1015, 0.00000, 0.383476, 0.185724
1016, 0.00000, 0.316409, 0.153236
1017, 0.00000, 0.224188, 0.108575
1018, 0.00000, 0.131268, 0.0635749
1019, 0.00000, 0.0628009, 0.0304158
1020, 0.00000, 0.037646, 0.0182328
1021, 0.00000, 0.0377251, 0.0182711
1022, 0.00000, 0.0417567, 0.0202237
1023, 0.00000, 0.0704937, 0.0341415
1024, 0.00000, 0.148161, 0.0717578
1025, 0.00000, 0.249537, 0.12086
1026, 0.00000, 0.298018, 0.144338
1027, 0.00000, 0.24954, 0.120854
1028, 0.00000, 0.0376698, 0.0182443
1029, 0.00000, 0.0416889, 0.0201908
1030, 0.00000, 0.0703002, 0.034048
1031, 0.00000, 0.147304, 0.0713461
1032, 0.00000, 0.247097, 0.119693
1033, 0.00000, 0.294536, 0.142662
1034, 0.00000, 0.247106, 0.119668
1035, 0.00000, -0.0119149, -0.00576975
1036, 0.00000, -0.240418, -0.116443
1037, 0.00000, -0.399133, -0.193316
1038, 0.00000, -0.502892, -0.243569
1039, 0.00000, -0.565708, -0.273993
1040, 0.00000, -0.562614, -0.2725
1041, 0.00000, -0.47575, -0.230472
1042, 0.00000, -0.315197, -0.152643
1043, 0.00000, -0.118966, -0.0576198
1044, 0.00000, 0.0774565, 0.0375161
1045, 0.00000, 0.249959, 0.121063
1046, 0.00000, 0.383476, 0.185724
1047, 0.00000, 0.316409, 0.153236
1048, 0.00000, 0.224188, 0.108575
1049, 0.00000, 0.131268, 0.0635749
1050, 0.00000, 0.0628009, 0.0304158
1051, 0.00000, 0.037646, 0.0182328
1052, 0.00000, 0.0377251, 0.0182711
1053, 0.00000, 0.0417567, 0.0202237
1054, 0.00000, 0.0704937, 0.0341415
1055, 0.00000, 0.148161, 0.0717578
1056, 0.00000, 0.249537, 0.12086
1057, 0.00000, 0.298018, 0.144338
1058, 0.00000, 0.24954, 0.120854
1059, 0.00000, -0.0119147, -0.00577023
1060, 0.00000, -0.240418, -0.116443
1061, 0.00000, -0.399133, -0.193316
1062, 0.00000, -0.502892, -0.243569
1063, 0.00000, -0.565708, -0.273993
1064, 0.00000, -0.565527, -0.273941
1065, 0.00000, -0.476652, -0.230892
1066, 0.00000, -0.315199, -0.152641
1067, 0.00000, -0.118966, -0.0576198
1068, 0.00000, 0.0774565, 0.0375161
1069, 0.00000, 0.249959, 0.121063
1070, 0.00000, 0.383476, 0.185724
1071, 0.00000, 0.316409, 0.153236
1072, 0.00000, 0.224188, 0.108575
1073, 0.00000, 0.131268, 0.0635749
1074, 0.00000, 0.0628009, 0.0304158
1075, 0.00000, 0.037646, 0.0182328
1076, 0.00000, 0.0377251, 0.0182711
1077, 0.00000, 0.0417567, 0.0202237
1078, 0.00000, 0.0704937, 0.0341415
1079, 0.00000, 0.148161, 0.0717578
1080, 0.00000, 0.249537, 0.12086
1081, 0.00000, 0.298018, 0.144338
1082, 0.00000, 0.24954, 0.120854
1083, 0.00000, -0.0119147, -0.00577023
1084, 0.00000, -0.240418, -0.116443
1085, 0.00000, -0.399133, -0.193316
1086, 0.00000, -0.502892, -0.243569
1087, 0.00000, -0.565708, -0.273993
1088, 0.00000, -0.56388, -0.273124
1089, 0.00000, -0.475608, -0.230383
1090, 0.00000, -0.315198, -0.152646
1091, 0.00000, -0.118966, -0.0576198
1092, 0.00000, 0.0774565, 0.0375161
1093, 0.00000, 0.249959, 0.121063
1094, 0.00000, 0.383476, 0.185724
1095, 0.00000, 0.316409, 0.153236
1096, 0.00000, 0.224188, 0.108575
1097, 0.00000, 0.131268, 0.0635749
1098, 0.00000, 0.0628009, 0.0304158
1099, 0.00000, 0.037646, 0.0182328
1100, 0.00000, 0.0377251, 0.0182711
1101, 0.00000, 0.0417567, 0.0202237
1102, 0.00000, 0.0704937, 0.0341415
1103, 0.00000, 0.148161, 0.0717578
1104, 0.00000, 0.249537, 0.12086
1105, 0.00000, 0.298018, 0.144338
1106, 0.00000, 0.24954, 0.120854
1107, 0.00000, 0.0376698, 0.0182443
1108, 0.00000, 0.0416889, 0.0201908
1109, 0.00000, 0.0703002, 0.034048
1110, 0.00000, 0.147304, 0.0713461
1111, 0.00000, 0.247097, 0.119693
1112, 0.00000, 0.294536, 0.142662
1113, 0.00000, 0.247106, 0.119668
1114, 0.00000, -0.0119149, -0.00576975
1115, 0.00000, -0.240418, -0.116443
1116, 0.00000, -0.399133, -0.193316
1117, 0.00000, -0.502892, -0.243569
1118, 0.00000, -0.565708, -0.273993
1119, 0.00000, -0.562614, -0.2725
1120, 0.00000, -0.47575, -0.230472
1121, 0.00000, -0.315197, -0.152643
1122, 0.00000, -0.118966, -0.0576198
1123, 0.00000, 0.0774565, 0.0375161
1124, 0.00000, 0.249959, 0.121063
1125, 0.00000, 0.383476, 0.185724
1126, 0.00000, 0.316409, 0.153236
1127, 0.00000, 0.224188, 0.108575
1128, 0.00000, 0.131268, 0.0635749
1129, 0.00000, 0.0628009, 0.0304158
1130, 0.00000, 0.037646, 0.0182328
1131, 0.00000, 0.0377251, 0.0182711
1132, 0.00000, 0.0417567, 0.0202237
1133, 0.00000, 0.0704937, 0.0341415
1134, 0.00000, 0.148161, 0.0717578
1135, 0.00000, 0.249537, 0.12086
1136, 0.00000, 0.298018, 0.144338
1137, 0.00000, 0.24954, 0.120854
1138, 0.00000, -0.0119147, -0.00577023
1139, 0.00000, -0.240418, -0.116443
1140, 0.00000, -0.399133, -0.193316
1141, 0.00000, -0.502892, -0.243569
1142, 0.00000, -0.565708, -0.273993
1143, 0.00000, -0.565527, -0.273941
1144, 0.00000, -0.476652, -0.230892
1145, 0.00000, -0.315199, -0.152641
1146, 0.00000, -0.118966, -0.0576198
1147, 0.00000, 0.0774565, 0.0375161
1148, 0.00000, 0.249959, 0.121063
1149, 0.00000, 0.383476, 0.185724
1150, 0.00000, 0.316409, 0.153236
1151, 0.00000, 0.224188, 0.108575
1152, 0.00000, 0.131268, 0.0635749
1153, 0.00000, 0.0628009, 0.0304158
1154, 0.00000, 0.037646, 0.0182328
1155, 0.00000, 0.0377251, 0.0182711
1156, 0.00000, 0.0417567, 0.0202237
1157, 0.00000, 0.0704937, 0.0341415
1158, 0.00000, 0.148161, 0.0717578
1159, 0.00000, 0.249537, 0.12086
1160, 0.00000, 0.298018, 0.144338
1161, 0.00000, 0.24954, 0.120854
1162, 0.00000, -0.0119147, -0.00577023
1163, 0.00000, -0.240418, -0.116443
1164, 0.00000, -0.399133, -0.193316
1165, 0.00000, -0.502892, -0.243569
1166, 0.00000, -0.565708, -0.273993
1167, 0.00000, -0.56388, -0.273124
1168, 0.00000, -0.475608, -0.230383
1169, 0.00000, -0.315198, -0.152646
1170, 0.00000, -0.118966, -0.0576198
1171, 0.00000, 0.0774565, 0.0375161
1172, 0.00000, 0.249959, 0.121063
1173, 0.00000, 0.383476, 0.185724
1174, 0.00000, 0.316409, 0.153236
1175, 0.00000, 0.224188, 0.108575
1176, 0.00000, 0.131268, 0.0635749
1177, 0.00000, 0.0628009, 0.0304158
1178, 0.00000, 0.037646, 0.0182328
1179, 0.00000, 0.0377251, 0.0182711
1180, 0.00000, 0.0417567, 0.0202237
1181, 0.00000, 0.0704937, 0.0341415
1182, 0.00000, 0.148161, 0.0717578
1183, 0.00000, 0.249537, 0.12086
1184, 0.00000, 0.298018, 0.144338
1185, 0.00000, 0.24954, 0.120854
1186, 0.00000, 0.0376698, 0.0182443
1187, 0.00000, 0.0416889, 0.0201908
1188, 0.00000, 0.0703002, 0.034048
1189, 0.00000, 0.147304, 0.0713461
1190, 0.00000, 0.247097, 0.119693
1191, 0.00000, 0.294536, 0.142662
1192, 0.00000, 0.247106, 0.119668
1193, 0.00000, -0.0119149, -0.00576975
1194, 0.00000, -0.240418, -0.116443
1195, 0.00000, -0.399133, -0.193316
1196, 0.00000, -0.502892, -0.243569
1197, 0.00000, -0.565708, -0.273993
1198, 0.00000, -0.562614, -0.2725
1199, 0.00000, -0.47575, -0.230472
1200, 0.00000, -0.315197, -0.152643
1201, 0.00000, -0.118966, -0.0576198
1202, 0.00000, 0.0774565, 0.0375161
1203, 0.00000, 0.249959, 0.121063
1204, 0.00000, 0.383476, 0.185724
1205, 0.00000, 0.316409, 0.153236
1206, 0.00000, 0.224188, 0.108575
1207, 0.00000, 0.131268, 0.0635749
1208, 0.00000, 0.0628009, 0.0304158
1209, 0.00000, 0.037646, 0.0182328
1210, 0.00000, 0.0377251, 0.0182711
1211, 0.00000, 0.0417567, 0.0202237
1212, 0.00000, 0.0704937, 0.0341415
1213, 0.00000, 0.148161, 0.0717578
1214, 0.00000, 0.249537, 0.12086
1215, 0.00000, 0.298018, 0.144338
1216, 0.00000, 0.24954, 0.120854
1217, 0.00000, -0.0119147, -0.00577023
1218, 0.00000, -0.240418, -0.116443
1219, 0.00000, -0.399133, -0.193316
1220, 0.00000, -0.502892, -0.243569
1221, 0.00000, -0.565708, -0.273993
1222, 0.00000, -0.565527, -0.273941
1223, 0.00000, -0.476652, -0.230892
1224, 0.00000, -0.315199, -0.152641
1225, 0.00000, -0.118966, -0.0576198
1226, 0.00000, 0.0774565, 0.0375161
1227, 0.00000, 0.249959, 0.121063
1228, 0.00000, 0.383476, 0.185724
1229, 0.00000, 0.316409, 0.153236
1230, 0.00000, 0.224188, 0.108575
1231, 0.00000, 0.131268, 0.0635749
1232, 0.00000, 0.0628009, 0.0304158
1233, 0.00000, 0.037646, 0.0182328
1234, 0.00000, 0.0377251, 0.0182711
1235, 0.00000, 0.0417567, 0.0202237
1236, 0.00000, 0.0704937, 0.0341415
1237, 0.00000, 0.148161, 0.0717578
1238, 0.00000, 0.249537, 0.12086
1239, 0.00000, 0.298018, 0.144338
1240, 0.00000, 0.24954, 0.120854
1241, 0.00000, -0.0119147, -0.00577023
1242, 0.00000, -0.240418, -0.116443
1243, 0.00000, -0.399133, -0.193316
1244, 0.00000, -0.502892, -0.243569
1245, 0.00000, -0.565708, -0.273993
1246, 0.00000, -0.56388, -0.273124
1247, 0.00000, -0.475608, -0.230383
1248, 0.00000, -0.315198, -0.152646
1249, 0.00000, -0.118966, -0.0576198
1250, 0.00000, 0.0774565, 0.0375161
1251, 0.00000, 0.249959, 0.121063
1252, 0.00000, 0.383476, 0.185724
1253, 0.00000, 0.316409, 0.153236
1254, 0.00000, 0.224188, 0.108575
1255, 0.00000, 0.131268, 0.0635749
1256, 0.00000, 0.0628009, 0.0304158
1257, 0.00000, 0.037646, 0.0182328
1258, 0.00000, 0.0377251, 0.0182711
1259, 0.00000, 0.0417567, 0.0202237
1260, 0.00000, 0.0704937, 0.0341415
1261, 0.00000, 0.148161, 0.0717578
1262, 0.00000, 0.249537, 0.12086
1263, 0.00000, 0.298018, 0.144338
1264, 0.00000, 0.24954, 0.120854
1265, 0.00000, 0.0376698, 0.0182443
1266, 0.00000, 0.0416889, 0.0201908
1267, 0.00000, 0.0703002, 0.034048
1268, 0.00000, 0.147304, 0.0713461
1269, 0.00000, 0.247097, 0.119693
1270, 0.00000, 0.294536, 0.142662
1271, 0.00000, 0.247106, 0.119668
1272, 0.00000, -0.0119149, -0.00576975
1273, 0.00000, -0.240418, -0.116443
1274, 0.00000, -0.399133, -0.193316
1275, 0.00000, -0.502892, -0.243569
1276, 0.00000, -0.565708, -0.273993
1277, 0.00000, -0.562614, -0.2725
1278, 0.00000, -0.47575, -0.230472
1279, 0.00000, -0.315197, -0.152643
1280, 0.00000, -0.118966, -0.0576198
1281, 0.00000, 0.0774565, 0.0375161
1282, 0.00000, 0.249959, 0.121063
1283, 0.00000, 0.383476, 0.185724
1284, 0.00000, 0.316409, 0.153236
1285, 0.00000, 0.224188, 0.108575
1286, 0.00000, 0.131268, 0.0635749
1287, 0.00000, 0.0628009, 0.0304158
1288, 0.00000, 0.037646, 0.0182328
1289, 0.00000, 0.0377251, 0.0182711
1290, 0.00000, 0.0417567, 0.0202237
1291, 0.00000, 0.0704937, 0.0341415
1292, 0.00000, 0.148161, 0.0717578
1293, 0.00000, 0.249537, 0.12086
1294, 0.00000, 0.298018, 0.144338
1295, 0.00000, 0.24954, 0.120854
1296, 0.00000, -0.0119147, -0.00577023
1297, 0.00000, -0.240418, -0.116443
1298, 0.00000, -0.399133, -0.193316
1299, 0.00000, -0.502892, -0.243569
1300, 0.00000, -0.565708, -0.273993
1301, 0.00000, -0.565527, -0.273941
1302, 0.00000, -0.476652, -0.230892
1303, 0.00000, -0.315199, -0.152641
1304, 0.00000, -0.118966, -0.0576198
1305, 0.00000, 0.0774565, 0.0375161
1306, 0.00000, 0.249959, 0.121063
1307, 0.00000, 0.383476, 0.185724
1308, 0.00000, 0.316409, 0.153236
1309, 0.00000, 0.224188, 0.108575
1310, 0.00000, 0.131268, 0.0635749
1311, 0.00000, 0.0628009, 0.0304158
1312, 0.00000, 0.037646, 0.0182328
1313, 0.00000, 0.0377251, 0.0182711
1314, 0.00000, 0.0417567, 0.0202237
1315, 0.00000, 0.0704937, 0.0341415
1316, 0.00000, 0.148161, 0.0717578
1317, 0.00000, 0.249537, 0.12086
1318, 0.00000, 0.298018, 0.144338
1319, 0.00000, 0.24954, 0.120854
1320, 0.00000, -0.0119147, -0.00577023
1321, 0.00000, -0.240418, -0.116443
1322, 0.00000, -0.399133, -0.193316
1323, 0.00000, -0.502892, -0.243569
1324, 0.00000, -0.565708, -0.273993
1325, 0.00000, -0.56388, -0.273124
1326, 0.00000, -0.475608, -0.230383
1327, 0.00000, -0.315198, -0.152646
1328, 0.00000, -0.118966, -0.0576198
1329, 0.00000, 0.0774565, 0.0375161
1330, 0.00000, 0.249959, 0.121063
1331, 0.00000, 0.383476, 0.185724
1332, 0.00000, 0.316409, 0.153236
1333, 0.00000, 0.224188, 0.108575
