hour, t(sec), P1 (kW), Q1 (kvar)
1346, 0.00000, 0.281241, 0.125266
1347, 0.00000, 0.58939, 0.262527
1348, 0.00000, 0.988889, 0.440508
1349, 0.00000, 1.17885, 0.525085
1350, 0.00000, 0.988922, 0.440409
1351, 0.00000, 0.136475, 0.0660966
1352, 0.00000, -0.1697, -0.0821959
1353, 0.00000, -0.357127, -0.17298
1354, 0.00000, -0.464847, -0.225156
1355, 0.00000, -0.527684, -0.255594
1356, 0.00000, -0.559353, -0.261565
1357, 0.00000, -0.922095, -0.372711
1358, 0.00000, -0.717211, -0.29832
1359, 0.00000, -0.0377117, 0.000240988
1360, 0.00000, 0.462125, 0.223825
1361, 0.00000, 0.658698, 0.319011
1362, 0.00000, 0.767237, 0.371563
1363, 0.00000, 0.633011, 0.306552
1364, 0.00000, 0.448472, 0.21719
1365, 0.00000, 0.262568, 0.127164
1366, 0.00000, 0.125609, 0.0608346
1367, 0.00000, 0.0752948, 0.0364666
1368, 0.00000, 0.075453, 0.0365433
1369, 0.00000, 0.0835168, 0.0404487
1370, 0.00000, 0.140997, 0.0682869
1371, 0.00000, 0.296364, 0.143532
1372, 0.00000, 0.499195, 0.241767
1373, 0.00000, 0.596207, 0.288745
1374, 0.00000, 0.499199, 0.241758
1375, 0.00000, 0.136475, 0.0660966
1376, 0.00000, -0.1697, -0.0821959
1377, 0.00000, -0.357127, -0.17298
1378, 0.00000, -0.464847, -0.225156
1379, 0.00000, -0.527684, -0.255594
1380, 0.00000, -0.989889, -0.479568
1381, 0.00000, -1.29494, -0.553203
1382, 0.00000, -0.717215, -0.298312
1383, 0.00000, -0.0377117, 0.000240988
1384, 0.00000, 0.462125, 0.223825
1385, 0.00000, 0.658698, 0.319011
1386, 0.00000, 0.767237, 0.371563
1387, 0.00000, 0.633011, 0.306552
1388, 0.00000, 0.448472, 0.21719
1389, 0.00000, 0.262568, 0.127164
1390, 0.00000, 0.125609, 0.0608346
1391, 0.00000, 0.0752948, 0.0364666
1392, 0.00000, 0.075453, 0.0365433
1393, 0.00000, 0.0835168, 0.0404487
1394, 0.00000, 0.140997, 0.0682869
1395, 0.00000, 0.296364, 0.143532
1396, 0.00000, 0.499195, 0.241767
1397, 0.00000, 0.596207, 0.288745
1398, 0.00000, 0.499199, 0.241758
1399, 0.00000, 0.136475, 0.0660966
1400, 0.00000, -0.1697, -0.0821959
1401, 0.00000, -0.357127, -0.17298
1402, 0.00000, -0.464847, -0.225156
1403, 0.00000, -0.527684, -0.255594
1404, 0.00000, -0.566491, -0.264098
1405, 0.00000, -1.2921, -0.551982
1406, 0.00000, -0.717212, -0.298326
1407, 0.00000, -0.0377117, 0.000240988
1408, 0.00000, 0.462125, 0.223825
1409, 0.00000, 0.658698, 0.319011
1410, 0.00000, 0.767237, 0.371563
1411, 0.00000, 0.633011, 0.306552
1412, 0.00000, 0.448472, 0.21719
1413, 0.00000, 0.262568, 0.127164
1414, 0.00000, 0.125609, 0.0608346
1415, 0.00000, 0.0752948, 0.0364666
1416, 0.00000, 0.075453, 0.0365433
1417, 0.00000, 0.0835168, 0.0404487
1418, 0.00000, 0.140997, 0.0682869
1419, 0.00000, 0.296364, 0.143532
1420, 0.00000, 0.499195, 0.241767
1421, 0.00000, 0.596207, 0.288745
1422, 0.00000, 0.499199, 0.241758
1423, 0.00000, 0.150691, 0.0671187
1424, 0.00000, 0.16677, 0.0742804
1425, 0.00000, 0.281241, 0.125266
1426, 0.00000, 0.58939, 0.262527
1427, 0.00000, 0.988889, 0.440508
1428, 0.00000, 1.17885, 0.525085
1429, 0.00000, 0.988922, 0.440409
1430, 0.00000, 0.136475, 0.0660966
1431, 0.00000, -0.1697, -0.0821959
1432, 0.00000, -0.357127, -0.17298
1433, 0.00000, -0.464847, -0.225156
1434, 0.00000, -0.527684, -0.255594
1435, 0.00000, -0.559353, -0.261565
1436, 0.00000, -0.922095, -0.372711
1437, 0.00000, -0.717211, -0.29832
1438, 0.00000, -0.0377117, 0.000240988
1439, 0.00000, 0.462125, 0.223825
1440, 0.00000, 0.658698, 0.319011
